Location,Rainfall (inches),Date,YEAR,MONTH,DAY
Tatooine,0.08,20190617,2019,6,17
Tatooine,0.09,20190618,2019,6,18
Tatooine,0.02,20190619,2019,6,19
Tatooine,0,20190620,2019,6,20
Tatooine,0,20190621,2019,6,21
Tatooine,0.08,20190622,2019,6,22
Tatooine,0.04,20190623,2019,6,23
Tatooine,0,20190624,2019,6,24
Tatooine,0,20190625,2019,6,25
Tatooine,0,20190626,2019,6,26
Tatooine,0,20190627,2019,6,27
Tatooine,0.03,20190628,2019,6,28
Tatooine,0,20190629,2019,6,29
Tatooine,0.0,20190630,2019,6,30
Tatooine,0.07,20190701,2019,7,1
Tatooine,0,20190702,2019,7,2
Tatooine,0,20190703,2019,7,3
Tatooine,0.01,20190704,2019,7,4
Tatooine,0,20190705,2019,7,5
Tatooine,0.08,20190706,2019,7,6
Tatooine,0,20190707,2019,7,7
Tatooine,0.03,20190708,2019,7,8
Tatooine,0.08,20190709,2019,7,9
Tatooine,0,20190710,2019,7,10
Tatooine,0,20190711,2019,7,11
Tatooine,0.0,20190712,2019,7,12
Tatooine,0,20190713,2019,7,13
Tatooine,0.03,20190714,2019,7,14
Tatooine,0.03,20190715,2019,7,15
Tatooine,0.08,20190716,2019,7,16
Tatooine,0,20190717,2019,7,17
Tatooine,0,20190718,2019,7,18
Tatooine,0.06,20190719,2019,7,19
Tatooine,0,20190720,2019,7,20
Tatooine,0,20190721,2019,7,21
Tatooine,0.09,20190722,2019,7,22
Tatooine,0,20190723,2019,7,23
Tatooine,0,20190724,2019,7,24
Tatooine,0.08,20190725,2019,7,25
Tatooine,0,20190726,2019,7,26
Tatooine,0.08,20190727,2019,7,27
Tatooine,0.05,20190728,2019,7,28
Tatooine,0.01,20190729,2019,7,29
Tatooine,0.06,20190730,2019,7,30
Tatooine,0.08,20190731,2019,7,31
Tatooine,0.08,20190801,2019,8,1
Tatooine,0.03,20190802,2019,8,2
Tatooine,0,20190803,2019,8,3
Tatooine,0.04,20190804,2019,8,4
Tatooine,0.01,20190805,2019,8,5
Tatooine,0.08,20190806,2019,8,6
Tatooine,0,20190807,2019,8,7
Tatooine,0.01,20190808,2019,8,8
Tatooine,0.04,20190809,2019,8,9
Tatooine,0.05,20190810,2019,8,10
Tatooine,0.05,20190811,2019,8,11
Tatooine,0,20190812,2019,8,12
Tatooine,0.07,20190813,2019,8,13
Tatooine,0.02,20190814,2019,8,14
Tatooine,0.08,20190815,2019,8,15
Tatooine,0.03,20190816,2019,8,16
Tatooine,0,20190817,2019,8,17
Tatooine,0.02,20190818,2019,8,18
Tatooine,0.03,20190819,2019,8,19
Tatooine,0.06,20190820,2019,8,20
Tatooine,0.05,20190821,2019,8,21
Tatooine,0.07,20190822,2019,8,22
Tatooine,0.07,20190823,2019,8,23
Tatooine,0,20190824,2019,8,24
Tatooine,0,20190825,2019,8,25
Tatooine,0,20190826,2019,8,26
Tatooine,0.07,20190827,2019,8,27
Tatooine,0.06,20190828,2019,8,28
Tatooine,0,20190829,2019,8,29
Tatooine,0.08,20190830,2019,8,30
Tatooine,0.06,20190831,2019,8,31
Tatooine,0.04,20190901,2019,9,1
Tatooine,0.07,20190902,2019,9,2
Tatooine,0.08,20190903,2019,9,3
Tatooine,0.0,20190904,2019,9,4
Tatooine,0.07,20190905,2019,9,5
Tatooine,0.0,20190906,2019,9,6
Tatooine,0,20190907,2019,9,7
Tatooine,0.03,20190908,2019,9,8
Tatooine,0.03,20190909,2019,9,9
Tatooine,0.05,20190910,2019,9,10
Tatooine,0.07,20190911,2019,9,11
Tatooine,0,20190912,2019,9,12
Tatooine,0.03,20190913,2019,9,13
Tatooine,0.03,20190914,2019,9,14
Tatooine,0,20190915,2019,9,15
Tatooine,0,20190916,2019,9,16
Tatooine,0.0,20190917,2019,9,17
Tatooine,0,20190918,2019,9,18
Tatooine,0,20190919,2019,9,19
Tatooine,0,20190920,2019,9,20
Tatooine,0,20190921,2019,9,21
Tatooine,0.07,20190922,2019,9,22
Tatooine,0,20190923,2019,9,23
Tatooine,0.03,20190924,2019,9,24
Tatooine,0.03,20190925,2019,9,25
Tatooine,0.08,20190926,2019,9,26
Tatooine,0.04,20190927,2019,9,27
Tatooine,0.07,20190928,2019,9,28
Tatooine,0.02,20190929,2019,9,29
Tatooine,0,20190930,2019,9,30
Tatooine,0,20191001,2019,10,1
Tatooine,0.02,20191002,2019,10,2
Tatooine,0,20191003,2019,10,3
Tatooine,0,20191004,2019,10,4
Tatooine,0.09,20191005,2019,10,5
Tatooine,0,20191006,2019,10,6
Tatooine,0.05,20191007,2019,10,7
Tatooine,0,20191008,2019,10,8
Tatooine,0,20191009,2019,10,9
Tatooine,0,20191010,2019,10,10
Tatooine,0,20191011,2019,10,11
Tatooine,0,20191012,2019,10,12
Tatooine,0,20191013,2019,10,13
Tatooine,0.04,20191014,2019,10,14
Tatooine,0.02,20191015,2019,10,15
Tatooine,0.07,20191016,2019,10,16
Tatooine,0.05,20191017,2019,10,17
Tatooine,0,20191018,2019,10,18
Tatooine,0.05,20191019,2019,10,19
Tatooine,0,20191020,2019,10,20
Tatooine,0.05,20191021,2019,10,21
Tatooine,0.03,20191022,2019,10,22
Tatooine,0.03,20191023,2019,10,23
Tatooine,0.0,20191024,2019,10,24
Tatooine,0,20191025,2019,10,25
Tatooine,0,20191026,2019,10,26
Tatooine,0,20191027,2019,10,27
Tatooine,0.04,20191028,2019,10,28
Tatooine,0.06,20191029,2019,10,29
Tatooine,0,20191030,2019,10,30
Tatooine,0.0,20191031,2019,10,31
Tatooine,0,20191101,2019,11,1
Tatooine,0,20191102,2019,11,2
Tatooine,0,20191103,2019,11,3
Tatooine,0.03,20191104,2019,11,4
Tatooine,0.07,20191105,2019,11,5
Tatooine,0.04,20191106,2019,11,6
Tatooine,0,20191107,2019,11,7
Tatooine,0,20191108,2019,11,8
Tatooine,0.01,20191109,2019,11,9
Tatooine,0.04,20191110,2019,11,10
Tatooine,0,20191111,2019,11,11
Tatooine,0,20191112,2019,11,12
Tatooine,0,20191113,2019,11,13
Tatooine,0.03,20191114,2019,11,14
Tatooine,0,20191115,2019,11,15
Tatooine,0.03,20191116,2019,11,16
Tatooine,0,20191117,2019,11,17
Tatooine,0.05,20191118,2019,11,18
Tatooine,0,20191119,2019,11,19
Tatooine,0.09,20191120,2019,11,20
Tatooine,0.07,20191121,2019,11,21
Tatooine,0,20191122,2019,11,22
Tatooine,0,20191123,2019,11,23
Tatooine,0.05,20191124,2019,11,24
Tatooine,0.08,20191125,2019,11,25
Tatooine,0.07,20191126,2019,11,26
Tatooine,0,20191127,2019,11,27
Tatooine,0,20191128,2019,11,28
Tatooine,0.08,20191129,2019,11,29
Tatooine,0.03,20191130,2019,11,30
Tatooine,0,20191201,2019,12,1
Tatooine,0.09,20191202,2019,12,2
Tatooine,0.07,20191203,2019,12,3
Tatooine,0,20191204,2019,12,4
Tatooine,0,20191205,2019,12,5
Tatooine,0.03,20191206,2019,12,6
Tatooine,0,20191207,2019,12,7
Tatooine,0.01,20191208,2019,12,8
Tatooine,0.07,20191209,2019,12,9
Tatooine,0.06,20191210,2019,12,10
Tatooine,0,20191211,2019,12,11
Tatooine,0.06,20191212,2019,12,12
Tatooine,0.03,20191213,2019,12,13
Tatooine,0.02,20191214,2019,12,14
Tatooine,0,20191215,2019,12,15
Tatooine,0.04,20191216,2019,12,16
Tatooine,0.08,20191217,2019,12,17
Tatooine,0,20191218,2019,12,18
Tatooine,0,20191219,2019,12,19
Tatooine,0,20191220,2019,12,20
Tatooine,0,20191221,2019,12,21
Tatooine,0,20191222,2019,12,22
Tatooine,0,20191223,2019,12,23
Tatooine,0.06,20191224,2019,12,24
Tatooine,0,20191225,2019,12,25
Tatooine,0.08,20191226,2019,12,26
Tatooine,0.05,20191227,2019,12,27
Tatooine,0.02,20191228,2019,12,28
Tatooine,0.03,20191229,2019,12,29
Tatooine,0,20191230,2019,12,30
Tatooine,0,20191231,2019,12,31
Tatooine,0,20200101,2020,1,1
Tatooine,0.2,20200102,2020,1,2
Tatooine,0,20200103,2020,1,3
Tatooine,0.2,20200104,2020,1,4
Tatooine,0,20200105,2020,1,5
Tatooine,0.35,20200106,2020,1,6
Tatooine,0.26,20200107,2020,1,7
Tatooine,0,20200108,2020,1,8
Tatooine,0.39,20200109,2020,1,9
Tatooine,0.28,20200110,2020,1,10
Tatooine,0,20200111,2020,1,11
Tatooine,0,20200112,2020,1,12
Tatooine,0,20200113,2020,1,13
Tatooine,0,20200114,2020,1,14
Tatooine,0,20200115,2020,1,15
Tatooine,0.34,20200116,2020,1,16
Tatooine,0.2,20200117,2020,1,17
Tatooine,0.3,20200118,2020,1,18
Tatooine,0,20200119,2020,1,19
Tatooine,0.37,20200120,2020,1,20
Tatooine,0,20200121,2020,1,21
Tatooine,0.23,20200122,2020,1,22
Tatooine,0.34,20200123,2020,1,23
Tatooine,0.21,20200124,2020,1,24
Tatooine,0,20200125,2020,1,25
Tatooine,0.23,20200126,2020,1,26
Tatooine,0,20200127,2020,1,27
Tatooine,0,20200128,2020,1,28
Tatooine,0,20200129,2020,1,29
Tatooine,0.2,20200130,2020,1,30
Tatooine,0,20200131,2020,1,31
Tatooine,0.26,20200201,2020,2,1
Tatooine,0,20200202,2020,2,2
Tatooine,0.39,20200203,2020,2,3
Tatooine,0.27,20200204,2020,2,4
Tatooine,0.23,20200205,2020,2,5
Tatooine,0.25,20200206,2020,2,6
Tatooine,0,20200207,2020,2,7
Tatooine,0.27,20200208,2020,2,8
Tatooine,0,20200209,2020,2,9
Tatooine,0,20200210,2020,2,10
Tatooine,0.27,20200211,2020,2,11
Tatooine,0,20200212,2020,2,12
Tatooine,0,20200213,2020,2,13
Tatooine,0.24,20200214,2020,2,14
Tatooine,0,20200215,2020,2,15
Tatooine,0.31,20200216,2020,2,16
Tatooine,0.25,20200217,2020,2,17
Tatooine,0.31,20200218,2020,2,18
Tatooine,0,20200219,2020,2,19
Tatooine,0.28,20200220,2020,2,20
Tatooine,0.21,20200221,2020,2,21
Tatooine,0.36,20200222,2020,2,22
Tatooine,0.28,20200223,2020,2,23
Tatooine,0.34,20200224,2020,2,24
Tatooine,0,20200225,2020,2,25
Tatooine,0.23,20200226,2020,2,26
Tatooine,0.36,20200227,2020,2,27
Tatooine,0.34,20200228,2020,2,28
Tatooine,0.21,20200229,2020,2,29
Tatooine,0,20200301,2020,3,1
Tatooine,0.27,20200302,2020,3,2
Tatooine,0.21,20200303,2020,3,3
Tatooine,0,20200304,2020,3,4
Tatooine,0.37,20200305,2020,3,5
Tatooine,0,20200306,2020,3,6
Tatooine,0.32,20200307,2020,3,7
Tatooine,0.38,20200308,2020,3,8
Tatooine,0.21,20200309,2020,3,9
Tatooine,0,20200310,2020,3,10
Tatooine,0,20200311,2020,3,11
Tatooine,0.31,20200312,2020,3,12
Tatooine,0.4,20200313,2020,3,13
Tatooine,0.39,20200314,2020,3,14
Tatooine,0,20200315,2020,3,15
Tatooine,0.25,20200316,2020,3,16
Tatooine,0,20200317,2020,3,17
Tatooine,0.38,20200318,2020,3,18
Tatooine,0,20200319,2020,3,19
Tatooine,0.39,20200320,2020,3,20
Tatooine,0.28,20200321,2020,3,21
Tatooine,0.37,20200322,2020,3,22
Tatooine,0,20200323,2020,3,23
Tatooine,0.3,20200324,2020,3,24
Tatooine,0,20200325,2020,3,25
Tatooine,0.33,20200326,2020,3,26
Tatooine,0,20200327,2020,3,27
Tatooine,0.25,20200328,2020,3,28
Tatooine,0,20200329,2020,3,29
Tatooine,0.33,20200330,2020,3,30
Tatooine,0.37,20200331,2020,3,31
Tatooine,0.34,20200401,2020,4,1
Tatooine,0.36,20200402,2020,4,2
Tatooine,0.28,20200403,2020,4,3
Tatooine,0,20200404,2020,4,4
Tatooine,0,20200405,2020,4,5
Tatooine,0.2,20200406,2020,4,6
Tatooine,0.24,20200407,2020,4,7
Tatooine,0,20200408,2020,4,8
Tatooine,0.27,20200409,2020,4,9
Tatooine,0.25,20200410,2020,4,10
Tatooine,0.38,20200411,2020,4,11
Tatooine,0,20200412,2020,4,12
Tatooine,0,20200413,2020,4,13
Tatooine,0.38,20200414,2020,4,14
Tatooine,0.25,20200415,2020,4,15
Tatooine,0.38,20200416,2020,4,16
Tatooine,0,20200417,2020,4,17
Tatooine,0.26,20200418,2020,4,18
Tatooine,0.38,20200419,2020,4,19
Tatooine,0,20200420,2020,4,20
Tatooine,0,20200421,2020,4,21
Tatooine,0,20200422,2020,4,22
Tatooine,0,20200423,2020,4,23
Tatooine,0,20200424,2020,4,24
Tatooine,0.22,20200425,2020,4,25
Tatooine,0.38,20200426,2020,4,26
Tatooine,0.34,20200427,2020,4,27
Tatooine,0,20200428,2020,4,28
Tatooine,0.38,20200429,2020,4,29
Tatooine,0,20200430,2020,4,30
Tatooine,0.38,20200501,2020,5,1
Tatooine,0.23,20200502,2020,5,2
Tatooine,0.34,20200503,2020,5,3
Tatooine,0.38,20200504,2020,5,4
Tatooine,0.34,20200505,2020,5,5
Tatooine,0.4,20200506,2020,5,6
Tatooine,0.27,20200507,2020,5,7
Tatooine,0,20200508,2020,5,8
Tatooine,0,20200509,2020,5,9
Tatooine,0.27,20200510,2020,5,10
Tatooine,0.32,20200511,2020,5,11
Tatooine,0,20200512,2020,5,12
Tatooine,0,20200513,2020,5,13
Tatooine,0.33,20200514,2020,5,14
Tatooine,0.4,20200515,2020,5,15
Tatooine,0.25,20200516,2020,5,16
Tatooine,0.29,20200517,2020,5,17
Tatooine,0.28,20200518,2020,5,18
Tatooine,0,20200519,2020,5,19
Tatooine,0.4,20200520,2020,5,20
Tatooine,0,20200521,2020,5,21
Tatooine,0,20200522,2020,5,22
Tatooine,0,20200523,2020,5,23
Tatooine,0.37,20200524,2020,5,24
Tatooine,0.36,20200525,2020,5,25
Tatooine,0.28,20200526,2020,5,26
Tatooine,0,20200527,2020,5,27
Tatooine,0.28,20200528,2020,5,28
Tatooine,0.2,20200529,2020,5,29
Tatooine,0.25,20200530,2020,5,30
Tatooine,0.24,20200531,2020,5,31
Tatooine,0,20200601,2020,6,1
Tatooine,0,20200602,2020,6,2
Tatooine,0.06,20200603,2020,6,3
Tatooine,0.02,20200604,2020,6,4
Tatooine,0,20200605,2020,6,5
Tatooine,0.07,20200606,2020,6,6
Tatooine,0.02,20200607,2020,6,7
Tatooine,0.06,20200608,2020,6,8
Tatooine,0.08,20200609,2020,6,9
Tatooine,0,20200610,2020,6,10
Tatooine,0.0,20200611,2020,6,11
Tatooine,0,20200612,2020,6,12
Tatooine,0,20200613,2020,6,13
Tatooine,0,20200614,2020,6,14
Tatooine,0,20200615,2020,6,15
Tatooine,0.08,20200616,2020,6,16
Tatooine,0,20200617,2020,6,17
Tatooine,0,20200618,2020,6,18
Tatooine,0,20200619,2020,6,19
Tatooine,0,20200620,2020,6,20
Tatooine,0.06,20200621,2020,6,21
Tatooine,0,20200622,2020,6,22
Tatooine,0.04,20200623,2020,6,23
Tatooine,0.01,20200624,2020,6,24
Tatooine,0.02,20200625,2020,6,25
Tatooine,0.05,20200626,2020,6,26
Tatooine,0.02,20200627,2020,6,27
Tatooine,0,20200628,2020,6,28
Tatooine,0,20200629,2020,6,29
Tatooine,0,20200630,2020,6,30
Tatooine,0,20200701,2020,7,1
Tatooine,0.0,20200702,2020,7,2
Tatooine,0.05,20200703,2020,7,3
Tatooine,0,20200704,2020,7,4
Tatooine,0.09,20200705,2020,7,5
Tatooine,0.01,20200706,2020,7,6
Tatooine,0,20200707,2020,7,7
Tatooine,0.03,20200708,2020,7,8
Tatooine,0.08,20200709,2020,7,9
Tatooine,0,20200710,2020,7,10
Tatooine,0.01,20200711,2020,7,11
Tatooine,0.02,20200712,2020,7,12
Tatooine,0.09,20200713,2020,7,13
Tatooine,0.06,20200714,2020,7,14
Tatooine,0.07,20200715,2020,7,15
Tatooine,0.0,20200716,2020,7,16
Tatooine,0,20200717,2020,7,17
Tatooine,0.04,20200718,2020,7,18
Tatooine,0.04,20200719,2020,7,19
Tatooine,0.09,20200720,2020,7,20
Tatooine,0,20200721,2020,7,21
Tatooine,0.04,20200722,2020,7,22
Tatooine,0,20200723,2020,7,23
Tatooine,0.0,20200724,2020,7,24
Tatooine,0.08,20200725,2020,7,25
Tatooine,0.0,20200726,2020,7,26
Tatooine,0.08,20200727,2020,7,27
Tatooine,0.09,20200728,2020,7,28
Tatooine,0.08,20200729,2020,7,29
Tatooine,0.0,20200730,2020,7,30
Tatooine,0.1,20200731,2020,7,31
Tatooine,0,20200801,2020,8,1
Tatooine,0,20200802,2020,8,2
Tatooine,0,20200803,2020,8,3
Tatooine,0.02,20200804,2020,8,4
Tatooine,0.03,20200805,2020,8,5
Tatooine,0,20200806,2020,8,6
Tatooine,0.03,20200807,2020,8,7
Tatooine,0,20200808,2020,8,8
Tatooine,0,20200809,2020,8,9
Tatooine,0.08,20200810,2020,8,10
Tatooine,0,20200811,2020,8,11
Tatooine,0.1,20200812,2020,8,12
Tatooine,0.07,20200813,2020,8,13
Tatooine,0.09,20200814,2020,8,14
Tatooine,0.03,20200815,2020,8,15
Tatooine,0,20200816,2020,8,16
Tatooine,0,20200817,2020,8,17
Tatooine,0,20200818,2020,8,18
Tatooine,0,20200819,2020,8,19
Tatooine,0,20200820,2020,8,20
Tatooine,0.08,20200821,2020,8,21
Tatooine,0,20200822,2020,8,22
Tatooine,0,20200823,2020,8,23
Tatooine,0,20200824,2020,8,24
Tatooine,0.01,20200825,2020,8,25
Tatooine,0,20200826,2020,8,26
Tatooine,0.0,20200827,2020,8,27
Tatooine,0,20200828,2020,8,28
Tatooine,0,20200829,2020,8,29
Tatooine,0.05,20200830,2020,8,30
Tatooine,0.08,20200831,2020,8,31
Tatooine,0.05,20200901,2020,9,1
Tatooine,0.04,20200902,2020,9,2
Tatooine,0.02,20200903,2020,9,3
Tatooine,0,20200904,2020,9,4
Tatooine,0.01,20200905,2020,9,5
Tatooine,0,20200906,2020,9,6
Tatooine,0.09,20200907,2020,9,7
Tatooine,0,20200908,2020,9,8
Tatooine,0.03,20200909,2020,9,9
Tatooine,0.08,20200910,2020,9,10
Tatooine,0.01,20200911,2020,9,11
Tatooine,0.0,20200912,2020,9,12
Tatooine,0,20200913,2020,9,13
Tatooine,0.1,20200914,2020,9,14
Tatooine,0,20200915,2020,9,15
Tatooine,0.06,20200916,2020,9,16
Tatooine,0.02,20200917,2020,9,17
Tatooine,0.0,20200918,2020,9,18
Tatooine,0,20200919,2020,9,19
Tatooine,0.07,20200920,2020,9,20
Tatooine,0,20200921,2020,9,21
Tatooine,0,20200922,2020,9,22
Tatooine,0.08,20200923,2020,9,23
Tatooine,0,20200924,2020,9,24
Tatooine,0.09,20200925,2020,9,25
Tatooine,0.05,20200926,2020,9,26
Tatooine,0,20200927,2020,9,27
Tatooine,0.02,20200928,2020,9,28
Tatooine,0.03,20200929,2020,9,29
Tatooine,0.06,20200930,2020,9,30
Tatooine,0.01,20201001,2020,10,1
Tatooine,0,20201002,2020,10,2
Tatooine,0.04,20201003,2020,10,3
Tatooine,0.02,20201004,2020,10,4
Tatooine,0.09,20201005,2020,10,5
Tatooine,0,20201006,2020,10,6
Tatooine,0.08,20201007,2020,10,7
Tatooine,0.05,20201008,2020,10,8
Tatooine,0.04,20201009,2020,10,9
Tatooine,0,20201010,2020,10,10
Tatooine,0.04,20201011,2020,10,11
Tatooine,0,20201012,2020,10,12
Tatooine,0,20201013,2020,10,13
Tatooine,0.05,20201014,2020,10,14
Tatooine,0.07,20201015,2020,10,15
Tatooine,0.05,20201016,2020,10,16
Tatooine,0.07,20201017,2020,10,17
Tatooine,0.05,20201018,2020,10,18
Tatooine,0.02,20201019,2020,10,19
Tatooine,0,20201020,2020,10,20
Tatooine,0.07,20201021,2020,10,21
Tatooine,0.09,20201022,2020,10,22
Tatooine,0.02,20201023,2020,10,23
Tatooine,0,20201024,2020,10,24
Tatooine,0.01,20201025,2020,10,25
Tatooine,0,20201026,2020,10,26
Tatooine,0.06,20201027,2020,10,27
Tatooine,0,20201028,2020,10,28
Tatooine,0,20201029,2020,10,29
Tatooine,0.01,20201030,2020,10,30
Tatooine,0.01,20201031,2020,10,31
Tatooine,0,20201101,2020,11,1
Tatooine,0,20201102,2020,11,2
Tatooine,0,20201103,2020,11,3
Tatooine,0,20201104,2020,11,4
Tatooine,0.03,20201105,2020,11,5
Tatooine,0.07,20201106,2020,11,6
Tatooine,0.05,20201107,2020,11,7
Tatooine,0.09,20201108,2020,11,8
Tatooine,0,20201109,2020,11,9
Tatooine,0.06,20201110,2020,11,10
Tatooine,0.03,20201111,2020,11,11
Tatooine,0.04,20201112,2020,11,12
Tatooine,0.03,20201113,2020,11,13
Tatooine,0.06,20201114,2020,11,14
Tatooine,0.06,20201115,2020,11,15
Tatooine,0.09,20201116,2020,11,16
Tatooine,0.06,20201117,2020,11,17
Tatooine,0,20201118,2020,11,18
Tatooine,0,20201119,2020,11,19
Tatooine,0.04,20201120,2020,11,20
Tatooine,0,20201121,2020,11,21
Tatooine,0.04,20201122,2020,11,22
Tatooine,0.05,20201123,2020,11,23
Tatooine,0,20201124,2020,11,24
Tatooine,0.04,20201125,2020,11,25
Tatooine,0,20201126,2020,11,26
Tatooine,0.02,20201127,2020,11,27
Tatooine,0,20201128,2020,11,28
Tatooine,0.09,20201129,2020,11,29
Tatooine,0.03,20201130,2020,11,30
Tatooine,0,20201201,2020,12,1
Tatooine,0.05,20201202,2020,12,2
Tatooine,0.03,20201203,2020,12,3
Tatooine,0,20201204,2020,12,4
Tatooine,0,20201205,2020,12,5
Tatooine,0,20201206,2020,12,6
Tatooine,0.03,20201207,2020,12,7
Tatooine,0.01,20201208,2020,12,8
Tatooine,0,20201209,2020,12,9
Tatooine,0.07,20201210,2020,12,10
Tatooine,0.1,20201211,2020,12,11
Tatooine,0.02,20201212,2020,12,12
Tatooine,0.03,20201213,2020,12,13
Tatooine,0,20201214,2020,12,14
Tatooine,0.08,20201215,2020,12,15
Tatooine,0.03,20201216,2020,12,16
Tatooine,0.05,20201217,2020,12,17
Tatooine,0.02,20201218,2020,12,18
Tatooine,0.08,20201219,2020,12,19
Tatooine,0.06,20201220,2020,12,20
Tatooine,0.02,20201221,2020,12,21
Tatooine,0.07,20201222,2020,12,22
Tatooine,0.07,20201223,2020,12,23
Tatooine,0,20201224,2020,12,24
Tatooine,0,20201225,2020,12,25
Tatooine,0.0,20201226,2020,12,26
Tatooine,0,20201227,2020,12,27
Tatooine,0,20201228,2020,12,28
Tatooine,0.07,20201229,2020,12,29
Tatooine,0.08,20201230,2020,12,30
Tatooine,0.05,20201231,2020,12,31
